post_id,user_id,username,text,hashtags,mentions,timestamp,like_count,reply_count,retweet_count,quote_count,bookmark_count,impressions,followers_count,following_count,verified,bio,location,language,is_reply,in_reply_to_user_id,referenced_tweet_id,referenced_tweet_type,gender,age_group,region,demographic_source,conversation_id,display_name,category,verified_type
1900000000007072705,3000171373,mmarchetti,Live thoughts on campaign finance disclosures: this is moving quicker than the usual season timeline. Watching the transit authority closely.,Politics,,2026-02-06T15:49:34.000Z,66,14,7,1,15,2753,1095,56,False,"Sports Reporter. Two kids, one dog, zero free time. Recovering perfectionist.","Mexico City, Mexico",es,False,,,,Female,18-24,North America,ML-inferred (profile+text model),1900000000007072705,Milo Marchetti,Politics,none
1900000000010947219,3000199823,dreyes,"34.9% is doing a lot of work in this thread, but the underlying point about municipal bond issuance still stands.",Fintech;StockMarket,,2026-02-06T16:33:30.000Z,8,1,2,0,1,272,81,305,False,"Civil Engineer. Two kids, one dog, zero free time. Always learning.","Stockholm, Sweden",en,False,,1900000000002943946,quoted,Female,25-34,Europe,platform-provided estimate,1900000000010947219,Divya Reyes,Finance,none
1900000000007294658,3000166878,kenjisorensen,Hot take: this is exactly the kind of nuance missing from most vinyl sales resurgence coverage.,Music;NewMusic,,2026-02-06T17:11:52.000Z,67,8,3,1,6,3720,77,232,False,Veterinarian. Occasionally I know what I'm talking about. Trying to make things a little better.,"Dublin, Ireland",en,False,,1900000000003873547,quoted,Male,55-64,Europe,platform-provided estimate,1900000000007294658,Kenji Sorensen,Music,none
1900000000004820637,3000035332,tenzinadeyemi,Unpopular opinion: a bootstrap-to-profitability story won't matter this time next couple of weeks. We'll all be talking about layoff aftershocks instead.,,,2026-02-06T17:15:50.000Z,5,0,1,0,0,149,142,1186,False,Union Organizer. Formerly at a much smaller company. Building in public.,"New York, NY",en,False,,,,Female,25-34,North America,third-party data panel,1900000000004820637,Tenzin Adeyemi,Business & Startups,none
1900000000007653033,3000128234,gretadelgado,"@ravi.muller If you work anywhere near a translated work going viral, the next quarter matters more than usual. Fable & Frame Studios is setting the pace and everyone else is reacting.",,ravi.muller,2026-02-06T19:40:14.000Z,83,9,24,10,12,3372,1597,29,False,Marketing Strategist. Based in Medellín.,"Medellín, Colombia",es,False,,,,Male,18-24,Latin America,third-party data panel,1900000000007653033,Greta Delgado,Books & Literature,none
1900000000012295307,3000131915,rueda,@owen.muller Following up on this — Northlantern Records shared something similar last six months.,Album,owen.muller,2026-02-06T19:47:57.000Z,12,2,1,0,0,806,52,468,False,Documentary Filmmaker. Occasionally I know what I'm talking about. Recovering perfectionist.,"Melbourne, Australia",en,True,3000022346,1900000000000247924,replied_to,Male,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000000247924,Rafael Ueda,Music,none
1900000000000386282,3000121671,nina_bergström,"@bianca_okafor This. developer experience tooling is the actual bottleneck here, not cross-platform frameworks.",,bianca_okafor,2026-02-06T20:44:37.000Z,77,14,24,6,6,4056,582,215,False,"Copywriter. Trying to post less, failing consistently. Here for the discourse.","Denver, CO",en,True,3000111817,1900000000000367197,replied_to,Non-binary,25-34,North America,ML-inferred (profile+text model),1900000000000036993,Nina Bergström,Technology,none
1900000000002392172,3000045147,sarai.diallo,Every couple of weeks someone declares a beloved venue closing 'solved.' Every couple of weeks we find out it wasn't.,NowPlaying;Album;LiveMusic,,2026-02-06T21:28:54.000Z,84,2,9,1,11,4221,1254,216,True,Community Organizer. Occasionally I know what I'm talking about. Always learning.,"Cairo, Egypt",ar,False,,,,Male,35-44,Middle East & Africa,ML-inferred (profile+text model),1900000000002392172,Sarai Diallo,Music,blue
1900000000002880461,3000131841,okaforwren,"@miramor56 Same experience here, honestly thought it was just me.",LiveMusic;Album,miramor56,2026-02-06T21:32:47.000Z,83,22,26,2,21,2197,2722,119,False,Political Analyst. Coffee-powered.,"Lisbon, Portugal",pt,True,3000015648,1900000000002039364,replied_to,Female,25-34,Europe,third-party data panel,1900000000002039364,Wren Okafor,Music,none
1900000000006196846,3000025313,leila_haddad,"@vossamina Low-key, a family road trip mishap and now I'm fine, thanks for asking.",DadLife;FamilyFirst,vossamina,2026-02-06T21:39:50.000Z,109,18,13,0,27,1901,796,181,False,Startup Founder. Occasionally I know what I'm talking about. Recovering perfectionist.,"Athens, Greece",el,False,,,,Female,35-44,Europe,ML-inferred (profile+text model),1900000000006196846,Leila Haddad,Parenting & Family,none
1900000000011932397,3000374856,anahad48,"@divyanaidoo Same experience here, honestly thought it was just me.",RealEstate;Housing;Homebuying,divyanaidoo,2026-02-06T21:49:29.000Z,49,10,4,0,11,2804,149,1073,False,Grad Student. he/him,"Melbourne, Australia",en,True,3000222043,1900000000007158920,replied_to,Male,55-64,Asia-Pacific,third-party data panel,1900000000007158920,Ana Haddad,Real Estate,none
1900000000002534086,3000143083,mateosorensen,@elifcastellano Following up on this — Harborview Properties shared something similar last year.,RealEstate;PropTech,elifcastellano,2026-02-06T22:11:41.000Z,13,0,3,0,0,445,126,74,False,Product Designer. Occasionally I know what I'm talking about. Recovering perfectionist.,"Amsterdam, Netherlands",en,True,3000011806,1900000000002468973,replied_to,Female,18-24,Europe,inferred from engagement graph,1900000000001731593,Mateo Sorensen,Real Estate,none
1900000000007105406,3000107026,nikolai_schmidt,"Not going to lie, this is exactly the kind of nuance missing from most overtourism pushback coverage.",,,2026-02-06T23:17:04.000Z,4,0,1,0,0,1043,229,129,False,"Political Analyst. Trying to post less, failing consistently. he/him","Mexico City, Mexico",es,False,,1900000000003536173,quoted,Female,25-34,North America,third-party data panel,1900000000007105406,Nikolai Schmidt,Travel,none
1900000000000906872,3000232740,ximenasilva,"@rcosta lol yep, called it.",,rcosta,2026-02-06T23:21:45.000Z,137,10,20,6,33,3809,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,True,3000121128,1900000000000476928,replied_to,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000000358086,Ximena Silva,Science & Space,blue
1900000000013287540,3000197892,freyes,"@ethantanaka Same experience here, honestly thought it was just me.",,ethantanaka,2026-02-07T00:04:38.000Z,175,12,52,2,21,2935,1060,78,False,Data Scientist. Writing about it as I go. Based in Medellín.,"Medellín, Colombia",es,True,3000214888,1900000000002562550,replied_to,Male,25-34,Latin America,inferred from engagement graph,1900000000000537216,Freya Reyes,Fitness & Wellness,none
1900000000005623516,3000231525,ohavel,@nina.iyer this aged well given what Brightwell Clinics just did.,MentalHealth,nina.iyer,2026-02-07T00:31:16.000Z,184,34,26,4,42,3724,4647,244,False,Financial Planner. Occasionally I know what I'm talking about. Recovering perfectionist.,"Bogotá, Colombia",es,True,3000131497,1900000000003938370,replied_to,Female,45-54,Latin America,platform-provided estimate,1900000000003938370,Owen Havel,Healthcare,none
1900000000014041028,3000247719,gustavoade77,"If you work anywhere near a beloved venue closing, the next couple of weeks matters more than usual. Northlantern Records is setting the pace and everyone else is reacting.",,,2026-02-07T00:36:10.000Z,50,3,13,4,2,1250,334,60,False,Small Business Owner. Writing about it as I go. DMs open.,"Seoul, South Korea",ko,False,,,,Female,35-44,Asia-Pacific,ML-inferred (profile+text model),1900000000014041028,Gustavo Adeyemi,Music,none
1900000000007275312,3000238978,priyankanov89,Nothing like group chat energy today to completely reset a few days.,Mood;MemeMonday;LOL,,2026-02-07T00:55:40.000Z,81,4,7,2,3,4544,12504,41,False,Voice Actor. Occasional hot takes.,"Paris, France",fr,False,,,,Male,25-34,Europe,census-calibrated estimate,1900000000007275312,Priyanka Novak,Humor & Memes,none
1900000000009787785,3000040112,miramoreau,@themarchetti Can you share where the 8.8% figure came from?,StyleTips;Fashion;Skincare,themarchetti,2026-02-07T01:23:40.000Z,129,27,27,1,24,1866,153,247,False,"Travel Blogger. Trying to post less, failing consistently. Coffee-powered.","Milan, Italy",it,True,3000008018,1900000000004936174,replied_to,Male,25-34,Europe,self-reported (onboarding survey),1900000000004936174,Mira Moreau,Fashion & Beauty,none
1900000000007227595,3000225795,priyamenon,"Cascade EV Co just announced changes around charging network reliability. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about used car price swings.",Cars;CarTwitter;EVs,,2026-02-07T02:44:19.000Z,38,11,11,2,8,3130,612,80,False,"Documentary Filmmaker. Trying to post less, failing consistently. DMs open.","Ho Chi Minh City, Vietnam",vi,False,,,,Male,18-24,Asia-Pacific,third-party data panel,1900000000007227595,Priya Menon,Automotive,none
1900000000009057565,3000156534,zaralin65,"RT @cbasha: the special election runoff and transit funding bills are basically the whole story of this cycle, and I don't think most coverage has caught up.",Government,,2026-02-07T03:18:50.000Z,6,0,1,0,0,523,331,75,True,Stand-up Comedian. Occasional hot takes.,"Berlin, Germany",de,False,,1900000000007770345,retweeted,Male,45-54,Europe,ML-inferred (profile+text model),1900000000009057565,Zara Lindqvist,Politics,government
1900000000003380477,3000094798,divya.kapoor,"@svenschmidt lol yep, called it.",Policy;LocalNews,svenschmidt,2026-02-07T03:23:46.000Z,81,15,28,1,5,1187,161,340,False,"Community Organizer. Trying to post less, failing consistently. Recovering perfectionist.","Tokyo, Japan",ja,True,3000165331,1900000000002490501,replied_to,Female,35-44,Asia-Pacific,third-party data panel,1900000000002490501,Divya Kapoor,Politics,none
1900000000009994469,3000232740,ximenasilva,RT @milovos27: Live thoughts on sleep tracking obsession: this is moving quicker than the usual cycle timeline. Watching Northline Wellness Studio closely.,SelfImprovement;GymLife;Fitness,,2026-02-07T03:23:57.000Z,257,56,54,10,49,4039,751,77,True,"Environmental Consultant. Trying to post less, failing consistently. Trying to make things a little better.","Bengaluru, India",en,False,,1900000000009136393,retweeted,Female,35-44,Asia-Pacific,self-reported (onboarding survey),1900000000009994469,Ximena Silva,Fitness & Wellness,blue
1900000000001765850,3000251849,ollie_kaur,daycare waitlists. No further questions.,Parenting;DadLife,,2026-02-07T03:56:00.000Z,5,0,0,0,0,549,532,74,False,Urban Planner. Writing about it as I go. Dog parent.,"Taipei, Taiwan",zh,False,,,,Male,65+,Asia-Pacific,ML-inferred (profile+text model),1900000000001765850,Ollie Kaur,Parenting & Family,none
1900000000013111933,3000078695,calebsorensen,@ninamen54 Completely agree — API rate-limit design has been underrated for a while.,,ninamen54,2026-02-07T04:22:36.000Z,80,23,22,6,9,3771,32,101,False,"Stand-up Comedian. Trying to post less, failing consistently. Always learning.","Austin, TX",en,True,3000245498,1900000000012213842,replied_to,Female,18-24,North America,ML-inferred (profile+text model),1900000000012213842,Caleb Sorensen,Technology,none
1900000000004627917,3000150321,emilschmidt,@mhaddad Curious how this plays out over the next month.,,mhaddad,2026-02-07T04:29:15.000Z,155,38,33,0,31,5024,2328,156,False,"Voice Actor. Two kids, one dog, zero free time. Not a financial advisor.","London, UK",en,True,3000026382,1900000000004550067,replied_to,Male,25-34,Europe,third-party data panel,1900000000004550067,Emil Schmidt,Fashion & Beauty,none
1900000000011064732,3000068630,marcoibrahim,@mateookafor Respectfully disagree. low-code platforms matters less than developer experience tooling in practice.,SoftwareEngineering,mateookafor,2026-02-07T04:55:35.000Z,195,33,22,9,17,5524,15449,787,True,"Urban Planner. Trying to post less, failing consistently. they/them","Seattle, WA",en,True,3000223072,1900000000005332227,replied_to,Female,18-24,North America,third-party data panel,1900000000000307656,Marco Ibrahim,Technology,blue
1900000000001919074,3000191203,dmitrisato,@arjun.rahman Can you share where the 42.2% figure came from?,Politics,arjun.rahman,2026-02-07T05:03:37.000Z,12,1,1,0,2,1487,422,509,False,Research Scientist. Not a financial advisor.,"Berlin, Germany",de,True,3000199306,1900000000000344499,replied_to,Male,45-54,Europe,ML-inferred (profile+text model),1900000000000344499,Dmitri Sato,Politics,none
1900000000005560460,3000093862,sarai.tanaka,"RT @biancahavel: Low-key, a beloved series finale is moving faster than most projections assumed. Fable & Frame Studios's latest numbers show a 64.4% change over the last couple of weeks, and the trend line matters more than any single data point.",Reading,,2026-02-07T05:34:14.000Z,1080,163,168,43,50,13132,16414,940,True,"Real Estate Agent. Two kids, one dog, zero free time. Opinions subject to change.","Bengaluru, India",en,False,,1900000000000693101,retweeted,Female,18-24,Asia-Pacific,ML-inferred (profile+text model),1900000000005560460,Sarai Tanaka,Books & Literature,blue
1900000000010299002,3000317837,inesmar78,This is the most level-headed thing I've read on chip packaging constraints in a year.,,,2026-02-07T05:47:20.000Z,464,110,136,54,24,13609,18823,42,True,"UX Designer. Trying to post less, failing consistently. Slow to reply, fast to overthink.","Mexico City, Mexico",es,False,,1900000000005128567,quoted,Female,35-44,North America,platform-provided estimate,1900000000010299002,Ines Marchetti,Technology,government
1900000000007763244,3000151622,ingrid.menon,"RT @nina.suzuki: If you work anywhere near open-source tooling adoption, the next six months matters more than usual. Lumen Analytics is setting the pace and everyone else is reacting.",,,2026-02-07T05:48:12.000Z,1872,74,548,83,498,42354,5190,203,False,Chef & Recipe Developer. Occasionally I know what I'm talking about. Ask me anything.,"Santiago, Chile",es,False,,1900000000001056732,retweeted,Female,18-24,Latin America,self-reported (onboarding survey),1900000000007763244,Ingrid Menon,Technology,none
1900000000001476908,3000259929,yukinai99,"Driftlight Pictures just announced changes around a surprise streaming release. Early reactions are mixed — some of the discourse is hype, some of it is legitimate concern about a soundtrack everyone's obsessed with.",PopCulture;NowWatching;MovieNight,,2026-02-07T06:56:02.000Z,115,17,7,0,4,3583,131,169,False,Game Developer. Occasionally I know what I'm talking about. Occasional hot takes.,"Zurich, Switzerland",de,False,,,,Female,45-54,Europe,third-party data panel,1900000000001476908,Yuki Naidoo,Entertainment,none
